country,iso3,year,indicator_abbr,dimension,subgroup,order,estimate,population,data_source
GTM,GTM,2023,smoked,sex,SEX_FMLE,1,1.8,,GHO
CAN,CAN,2015,smoked,sex,SEX_FMLE,1,13.3,,GHO
GTM,GTM,2030,smoked,sex,SEX_FMLE,1,1.5,,GHO
SGP,SGP,2010,smoked,sex,SEX_MLE,1,25.5,,GHO
KIR,KIR,2015,smoked,sex,SEX_BTSX,1,47.1,,GHO
QAT,QAT,2024,smoked,sex,SEX_MLE,1,20.3,,GHO
PRT,PRT,2023,smoked,sex,SEX_FMLE,1,22.0,,GHO
AZE,AZE,2010,smoked,sex,SEX_MLE,1,50.1,,GHO
OMN,OMN,2010,smoked,sex,SEX_FMLE,1,0.4,,GHO
SLB,SLB,2015,smoked,sex,SEX_MLE,1,56.9,,GHO
COM,COM,2030,smoked,sex,SEX_BTSX,1,5.3,,GHO
FIN,FIN,2024,smoked,sex,SEX_MLE,1,18.2,,GHO
NRU,NRU,2015,smoked,sex,SEX_BTSX,1,41.0,,GHO
IRN,IRN,2025,smoked,sex,SEX_MLE,1,15.1,,GHO
HND,HND,2010,smoked,sex,SEX_FMLE,1,2.3,,GHO
USA,USA,2015,smoked,sex,SEX_FMLE,1,16.2,,GHO
CHE,CHE,2023,smoked,sex,SEX_BTSX,1,23.4,,GHO
SWZ,SWZ,2015,smoked,sex,SEX_MLE,1,16.4,,GHO
KIR,KIR,2023,smoked,sex,SEX_FMLE,1,25.9,,GHO
PER,PER,2024,smoked,sex,SEX_FMLE,1,2.9,,GHO
BHR,BHR,2023,smoked,sex,SEX_FMLE,1,5.9,,GHO
IRQ,IRQ,2022,smoked,sex,SEX_MLE,1,38.0,,GHO
COG,COG,2010,smoked,sex,SEX_BTSX,1,12.1,,GHO
VNM,VNM,2023,smoked,sex,SEX_BTSX,1,20.8,,GHO
MMR,MMR,2023,smoked,sex,SEX_MLE,1,44.1,,GHO
ZWE,ZWE,2025,smoked,sex,SEX_BTSX,1,9.6,,GHO
QAT,QAT,2010,smoked,sex,SEX_MLE,1,21.6,,GHO
LTU,LTU,2025,smoked,sex,SEX_BTSX,1,28.1,,GHO
GHA,GHA,2030,smoked,sex,SEX_BTSX,1,2.0,,GHO
LBR,LBR,2020,smoked,sex,SEX_BTSX,1,6.0,,GHO
CRI,CRI,2023,smoked,sex,SEX_FMLE,1,4.2,,GHO
JAM,JAM,2010,smoked,sex,SEX_MLE,1,23.4,,GHO
MDA,MDA,2010,smoked,sex,SEX_BTSX,1,25.5,,GHO
MRT,MRT,2024,smoked,sex,SEX_BTSX,1,9.0,,GHO
AND,AND,2025,smoked,sex,SEX_MLE,1,34.3,,GHO
CYP,CYP,2010,smoked,sex,SEX_FMLE,1,20.1,,GHO
KEN,KEN,2030,smoked,sex,SEX_FMLE,1,0.9,,GHO
UZB,UZB,2010,smoked,sex,SEX_BTSX,1,13.6,,GHO
JOR,JOR,2022,smoked,sex,SEX_MLE,1,54.7,,GHO
ROU,ROU,2015,smoked,sex,SEX_FMLE,1,21.7,,GHO
MHL,MHL,2025,smoked,sex,SEX_BTSX,1,23.3,,GHO
PER,PER,2025,smoked,sex,SEX_BTSX,1,11.9,,GHO
BLZ,BLZ,2025,smoked,sex,SEX_FMLE,1,2.0,,GHO
CPV,CPV,2024,smoked,sex,SEX_MLE,1,12.1,,GHO
ZWE,ZWE,2010,smoked,sex,SEX_FMLE,1,1.5,,GHO
LVA,LVA,2024,smoked,sex,SEX_MLE,1,41.8,,GHO
JPN,JPN,2024,smoked,sex,SEX_FMLE,1,8.9,,GHO
GTM,GTM,2024,smoked,sex,SEX_MLE,1,20.7,,GHO
QAT,QAT,2023,smoked,sex,SEX_MLE,1,20.4,,GHO
LAO,LAO,2024,smoked,sex,SEX_BTSX,1,23.6,,GHO
CRI,CRI,2022,smoked,sex,SEX_FMLE,1,4.4,,GHO
CHN,CHN,2020,smoked,sex,SEX_BTSX,1,23.4,,GHO
CRI,CRI,2025,smoked,sex,SEX_FMLE,1,3.9,,GHO
MDA,MDA,2030,smoked,sex,SEX_FMLE,1,7.5,,GHO
IDN,IDN,2010,smoked,sex,SEX_MLE,1,60.0,,GHO
LBY,LBY,2022,smoked,sex,SEX_FMLE,1,0.2,,GHO
PSE,PSE,2023,smoked,sex,SEX_FMLE,1,9.0,,GHO
LVA,LVA,2020,smoked,sex,SEX_MLE,1,44.0,,GHO
NER,NER,2024,smoked,sex,SEX_FMLE,1,0.6,,GHO
PSE,PSE,2025,smoked,sex,SEX_MLE,1,57.7,,GHO
RUS,RUS,2030,smoked,sex,SEX_BTSX,1,23.1,,GHO
PLW,PLW,2015,smoked,sex,SEX_MLE,1,30.2,,GHO
LSO,LSO,2015,smoked,sex,SEX_BTSX,1,21.5,,GHO
BEN,BEN,2015,smoked,sex,SEX_FMLE,1,0.9,,GHO
BHR,BHR,2023,smoked,sex,SEX_BTSX,1,15.5,,GHO
CIV,CIV,2030,smoked,sex,SEX_FMLE,1,0.9,,GHO
ESP,ESP,2020,smoked,sex,SEX_MLE,1,30.6,,GHO
IND,IND,2010,smoked,sex,SEX_BTSX,1,14.5,,GHO
LVA,LVA,2022,smoked,sex,SEX_MLE,1,42.9,,GHO
PER,PER,2010,smoked,sex,SEX_MLE,1,36.6,,GHO
TZA,TZA,2023,smoked,sex,SEX_BTSX,1,6.5,,GHO
LUX,LUX,2010,smoked,sex,SEX_BTSX,1,26.3,,GHO
BEN,BEN,2020,smoked,sex,SEX_MLE,1,10.1,,GHO
GRC,GRC,2030,smoked,sex,SEX_MLE,1,29.5,,GHO
MDA,MDA,2015,smoked,sex,SEX_FMLE,1,6.2,,GHO
ITA,ITA,2010,smoked,sex,SEX_FMLE,1,19.1,,GHO
BHS,BHS,2022,smoked,sex,SEX_FMLE,1,2.4,,GHO
KWT,KWT,2020,smoked,sex,SEX_FMLE,1,2.6,,GHO
MLT,MLT,2010,smoked,sex,SEX_FMLE,1,23.7,,GHO
ITA,ITA,2020,smoked,sex,SEX_FMLE,1,19.2,,GHO
DZA,DZA,2015,smoked,sex,SEX_MLE,1,33.1,,GHO
TGO,TGO,2030,smoked,sex,SEX_BTSX,1,4.3,,GHO
MOZ,MOZ,2020,smoked,sex,SEX_MLE,1,17.5,,GHO
TUN,TUN,2015,smoked,sex,SEX_FMLE,1,2.7,,GHO
LBN,LBN,2015,smoked,sex,SEX_BTSX,1,41.4,,GHO
SEN,SEN,2030,smoked,sex,SEX_BTSX,1,4.3,,GHO
JAM,JAM,2024,smoked,sex,SEX_MLE,1,18.5,,GHO
JAM,JAM,2020,smoked,sex,SEX_MLE,1,19.7,,GHO
NZL,NZL,2022,smoked,sex,SEX_BTSX,1,10.3,,GHO
GUY,GUY,2010,smoked,sex,SEX_BTSX,1,19.7,,GHO
COK,COK,2030,smoked,sex,SEX_MLE,1,30.1,,GHO
NOR,NOR,2022,smoked,sex,SEX_BTSX,1,14.4,,GHO
HRV,HRV,2022,smoked,sex,SEX_FMLE,1,33.0,,GHO
MAR,MAR,2022,smoked,sex,SEX_FMLE,1,1.3,,GHO
HUN,HUN,2022,smoked,sex,SEX_BTSX,1,31.3,,GHO
JOR,JOR,2015,smoked,sex,SEX_BTSX,1,33.2,,GHO
MLT,MLT,2022,smoked,sex,SEX_FMLE,1,23.1,,GHO
TON,TON,2030,smoked,sex,SEX_FMLE,1,17.2,,GHO
PRK,PRK,2010,smoked,sex,SEX_BTSX,1,23.0,,GHO
COK,COK,2022,smoked,sex,SEX_FMLE,1,24.7,,GHO
MUS,MUS,2010,smoked,sex,SEX_FMLE,1,3.8,,GHO
COK,COK,2015,smoked,sex,SEX_BTSX,1,31.4,,GHO
CHE,CHE,2010,smoked,sex,SEX_BTSX,1,26.9,,GHO
SAU,SAU,2010,smoked,sex,SEX_FMLE,1,3.2,,GHO
GMB,GMB,2022,smoked,sex,SEX_MLE,1,21.6,,GHO
MYS,MYS,2023,smoked,sex,SEX_MLE,1,33.5,,GHO
BGD,BGD,2023,smoked,sex,SEX_BTSX,1,17.1,,GHO
EST,EST,2015,smoked,sex,SEX_MLE,1,36.7,,GHO
BEN,BEN,2022,smoked,sex,SEX_BTSX,1,5.2,,GHO
THA,THA,2025,smoked,sex,SEX_MLE,1,33.7,,GHO
PHL,PHL,2015,smoked,sex,SEX_MLE,1,42.3,,GHO
MUS,MUS,2025,smoked,sex,SEX_FMLE,1,2.4,,GHO
GEO,GEO,2015,smoked,sex,SEX_BTSX,1,31.6,,GHO
MNE,MNE,2015,smoked,sex,SEX_MLE,1,39.8,,GHO
ITA,ITA,2030,smoked,sex,SEX_FMLE,1,19.4,,GHO
SWZ,SWZ,2020,smoked,sex,SEX_FMLE,1,2.0,,GHO
MWI,MWI,2024,smoked,sex,SEX_MLE,1,14.2,,GHO
QAT,QAT,2030,smoked,sex,SEX_MLE,1,19.8,,GHO
POL,POL,2024,smoked,sex,SEX_MLE,1,25.0,,GHO
ARE,ARE,2020,smoked,sex,SEX_MLE,1,17.0,,GHO
POL,POL,2010,smoked,sex,SEX_BTSX,1,30.8,,GHO
BEL,BEL,2024,smoked,sex,SEX_MLE,1,26.4,,GHO
DZA,DZA,2030,smoked,sex,SEX_FMLE,1,0.5,,GHO
ROU,ROU,2010,smoked,sex,SEX_FMLE,1,22.8,,GHO
ECU,ECU,2023,smoked,sex,SEX_BTSX,1,10.2,,GHO
LBR,LBR,2020,smoked,sex,SEX_MLE,1,10.6,,GHO
IRN,IRN,2024,smoked,sex,SEX_MLE,1,15.4,,GHO
EST,EST,2030,smoked,sex,SEX_FMLE,1,18.8,,GHO
CRI,CRI,2023,smoked,sex,SEX_BTSX,1,8.2,,GHO
LTU,LTU,2023,smoked,sex,SEX_FMLE,1,19.6,,GHO
ZWE,ZWE,2020,smoked,sex,SEX_FMLE,1,0.9,,GHO
GHA,GHA,2025,smoked,sex,SEX_BTSX,1,2.4,,GHO
THA,THA,2010,smoked,sex,SEX_BTSX,1,22.6,,GHO
MNG,MNG,2023,smoked,sex,SEX_FMLE,1,6.6,,GHO
AFG,AFG,2030,smoked,sex,SEX_FMLE,1,1.1,,GHO
AFG,AFG,2024,smoked,sex,SEX_MLE,1,15.4,,GHO
MHL,MHL,2030,smoked,sex,SEX_BTSX,1,23.8,,GHO
GEO,GEO,2025,smoked,sex,SEX_BTSX,1,30.9,,GHO
DNK,DNK,2020,smoked,sex,SEX_BTSX,1,18.2,,GHO
LCA,LCA,2024,smoked,sex,SEX_BTSX,1,13.9,,GHO
AUT,AUT,2020,smoked,sex,SEX_FMLE,1,26.3,,GHO
TGO,TGO,2025,smoked,sex,SEX_MLE,1,9.4,,GHO
BEN,BEN,2010,smoked,sex,SEX_MLE,1,12.7,,GHO
IRQ,IRQ,2023,smoked,sex,SEX_MLE,1,38.1,,GHO
TUN,TUN,2025,smoked,sex,SEX_FMLE,1,2.2,,GHO
PAK,PAK,2020,smoked,sex,SEX_BTSX,1,14.0,,GHO
SLV,SLV,2015,smoked,sex,SEX_FMLE,1,2.6,,GHO
BGR,BGR,2010,smoked,sex,SEX_BTSX,1,41.4,,GHO
URY,URY,2020,smoked,sex,SEX_BTSX,1,21.3,,GHO
MDG,MDG,2020,smoked,sex,SEX_FMLE,1,1.3,,GHO
CMR,CMR,2015,smoked,sex,SEX_MLE,1,14.4,,GHO
AFG,AFG,2022,smoked,sex,SEX_BTSX,1,9.1,,GHO
SAU,SAU,2023,smoked,sex,SEX_BTSX,1,13.3,,GHO
LUX,LUX,2022,smoked,sex,SEX_MLE,1,26.0,,GHO
MMR,MMR,2025,smoked,sex,SEX_MLE,1,43.6,,GHO
GRC,GRC,2010,smoked,sex,SEX_MLE,1,48.3,,GHO
AUS,AUS,2022,smoked,sex,SEX_MLE,1,14.2,,GHO
MOZ,MOZ,2024,smoked,sex,SEX_FMLE,1,1.9,,GHO
CHN,CHN,2030,smoked,sex,SEX_FMLE,1,1.2,,GHO
MUS,MUS,2022,smoked,sex,SEX_MLE,1,33.9,,GHO
LAO,LAO,2022,smoked,sex,SEX_BTSX,1,24.8,,GHO
ROU,ROU,2020,smoked,sex,SEX_FMLE,1,20.5,,GHO
IRQ,IRQ,2015,smoked,sex,SEX_MLE,1,38.2,,GHO
WSM,WSM,2020,smoked,sex,SEX_FMLE,1,14.8,,GHO
NZL,NZL,2010,smoked,sex,SEX_MLE,1,19.3,,GHO
ZWE,ZWE,2024,smoked,sex,SEX_BTSX,1,9.9,,GHO
BOL,BOL,2010,smoked,sex,SEX_BTSX,1,19.3,,GHO
IRN,IRN,2023,smoked,sex,SEX_BTSX,1,8.2,,GHO
EGY,EGY,2022,smoked,sex,SEX_BTSX,1,24.4,,GHO
ARG,ARG,2022,smoked,sex,SEX_FMLE,1,20.4,,GHO
SLB,SLB,2015,smoked,sex,SEX_BTSX,1,39.5,,GHO
PSE,PSE,2020,smoked,sex,SEX_MLE,1,52.8,,GHO
MWI,MWI,2030,smoked,sex,SEX_BTSX,1,6.3,,GHO
VUT,VUT,2030,smoked,sex,SEX_BTSX,1,24.8,,GHO
BEN,BEN,2010,smoked,sex,SEX_FMLE,1,1.1,,GHO
OMN,OMN,2010,smoked,sex,SEX_BTSX,1,6.9,,GHO
SLV,SLV,2010,smoked,sex,SEX_MLE,1,20.5,,GHO
THA,THA,2022,smoked,sex,SEX_FMLE,1,1.4,,GHO
ETH,ETH,2024,smoked,sex,SEX_MLE,1,6.1,,GHO
MUS,MUS,2010,smoked,sex,SEX_MLE,1,41.1,,GHO
MLI,MLI,2030,smoked,sex,SEX_MLE,1,10.0,,GHO
PRK,PRK,2015,smoked,sex,SEX_MLE,1,39.9,,GHO
KHM,KHM,2030,smoked,sex,SEX_MLE,1,24.5,,GHO
SWE,SWE,2024,smoked,sex,SEX_MLE,1,12.0,,GHO
NRU,NRU,2023,smoked,sex,SEX_BTSX,1,34.2,,GHO
TUR,TUR,2022,smoked,sex,SEX_BTSX,1,31.1,,GHO
LAO,LAO,2015,smoked,sex,SEX_BTSX,1,29.7,,GHO
ISL,ISL,2023,smoked,sex,SEX_MLE,1,9.9,,GHO
IND,IND,2024,smoked,sex,SEX_FMLE,1,1.4,,GHO
PAN,PAN,2010,smoked,sex,SEX_BTSX,1,8.2,,GHO
ARG,ARG,2030,smoked,sex,SEX_BTSX,1,21.6,,GHO
TON,TON,2025,smoked,sex,SEX_BTSX,1,32.1,,GHO
ZMB,ZMB,2023,smoked,sex,SEX_FMLE,1,2.7,,GHO
DNK,DNK,2020,smoked,sex,SEX_MLE,1,19.3,,GHO
PAN,PAN,2022,smoked,sex,SEX_MLE,1,7.8,,GHO
MOZ,MOZ,2025,smoked,sex,SEX_FMLE,1,1.8,,GHO
NOR,NOR,2030,smoked,sex,SEX_BTSX,1,9.5,,GHO
LUX,LUX,2015,smoked,sex,SEX_BTSX,1,25.6,,GHO
AUS,AUS,2022,smoked,sex,SEX_BTSX,1,12.4,,GHO
DEU,DEU,2010,smoked,sex,SEX_FMLE,1,25.3,,GHO
MEX,MEX,2020,smoked,sex,SEX_FMLE,1,8.2,,GHO
ARE,ARE,2030,smoked,sex,SEX_FMLE,1,2.5,,GHO
HUN,HUN,2024,smoked,sex,SEX_MLE,1,32.7,,GHO
LBN,LBN,2023,smoked,sex,SEX_MLE,1,53.3,,GHO
AZE,AZE,2022,smoked,sex,SEX_FMLE,1,0.1,,GHO
DZA,DZA,2022,smoked,sex,SEX_FMLE,1,0.7,,GHO
JOR,JOR,2015,smoked,sex,SEX_FMLE,1,12.2,,GHO
BLZ,BLZ,2015,smoked,sex,SEX_MLE,1,17.9,,GHO
KHM,KHM,2024,smoked,sex,SEX_FMLE,1,1.9,,GHO
MNE,MNE,2020,smoked,sex,SEX_BTSX,1,37.0,,GHO
LBR,LBR,2030,smoked,sex,SEX_MLE,1,6.7,,GHO
ESP,ESP,2025,smoked,sex,SEX_MLE,1,28.6,,GHO
VNM,VNM,2015,smoked,sex,SEX_FMLE,1,1.2,,GHO
CZE,CZE,2015,smoked,sex,SEX_FMLE,1,25.9,,GHO
BOL,BOL,2020,smoked,sex,SEX_MLE,1,22.2,,GHO
FJI,FJI,2030,smoked,sex,SEX_MLE,1,36.2,,GHO
GEO,GEO,2020,smoked,sex,SEX_BTSX,1,31.3,,GHO
MLI,MLI,2025,smoked,sex,SEX_MLE,1,11.5,,GHO
BDI,BDI,2030,smoked,sex,SEX_MLE,1,12.7,,GHO
ZAF,ZAF,2010,smoked,sex,SEX_MLE,1,36.3,,GHO
ARM,ARM,2025,smoked,sex,SEX_BTSX,1,25.8,,GHO
SVK,SVK,2020,smoked,sex,SEX_FMLE,1,24.9,,GHO
PLW,PLW,2025,smoked,sex,SEX_BTSX,1,17.6,,GHO
TCD,TCD,2010,smoked,sex,SEX_MLE,1,15.9,,GHO
PNG,PNG,2015,smoked,sex,SEX_BTSX,1,44.1,,GHO
FIN,FIN,2020,smoked,sex,SEX_BTSX,1,18.2,,GHO
EST,EST,2015,smoked,sex,SEX_FMLE,1,22.7,,GHO
MKD,MKD,2010,smoked,sex,SEX_MLE,1,48.9,,GHO
BWA,BWA,2010,smoked,sex,SEX_FMLE,1,6.8,,GHO
TCD,TCD,2010,smoked,sex,SEX_FMLE,1,2.4,,GHO
NGA,NGA,2024,smoked,sex,SEX_BTSX,1,3.0,,GHO
AUS,AUS,2030,smoked,sex,SEX_MLE,1,11.2,,GHO
GRC,GRC,2015,smoked,sex,SEX_MLE,1,42.3,,GHO
RUS,RUS,2015,smoked,sex,SEX_BTSX,1,28.2,,GHO
TUV,TUV,2030,smoked,sex,SEX_BTSX,1,30.7,,GHO
MLI,MLI,2025,smoked,sex,SEX_FMLE,1,0.5,,GHO
MLT,MLT,2025,smoked,sex,SEX_MLE,1,25.6,,GHO
COL,COL,2010,smoked,sex,SEX_MLE,1,16.2,,GHO
TUV,TUV,2020,smoked,sex,SEX_MLE,1,50.4,,GHO
STP,STP,2020,smoked,sex,SEX_FMLE,1,1.1,,GHO
CRI,CRI,2022,smoked,sex,SEX_MLE,1,12.5,,GHO
LVA,LVA,2030,smoked,sex,SEX_FMLE,1,18.7,,GHO
MRT,MRT,2030,smoked,sex,SEX_MLE,1,14.5,,GHO
SWE,SWE,2022,smoked,sex,SEX_MLE,1,13.1,,GHO
BLZ,BLZ,2022,smoked,sex,SEX_FMLE,1,2.0,,GHO
MWI,MWI,2022,smoked,sex,SEX_FMLE,1,1.8,,GHO
MRT,MRT,2025,smoked,sex,SEX_BTSX,1,8.8,,GHO
UKR,UKR,2023,smoked,sex,SEX_MLE,1,36.8,,GHO
GHA,GHA,2023,smoked,sex,SEX_BTSX,1,2.5,,GHO
NPL,NPL,2025,smoked,sex,SEX_MLE,1,26.6,,GHO
IRQ,IRQ,2024,smoked,sex,SEX_FMLE,1,1.8,,GHO
COG,COG,2020,smoked,sex,SEX_FMLE,1,1.3,,GHO
SYC,SYC,2015,smoked,sex,SEX_FMLE,1,6.0,,GHO
FRA,FRA,2025,smoked,sex,SEX_MLE,1,35.9,,GHO
CMR,CMR,2015,smoked,sex,SEX_BTSX,1,7.5,,GHO
GMB,GMB,2030,smoked,sex,SEX_FMLE,1,0.4,,GHO
GRC,GRC,2030,smoked,sex,SEX_BTSX,1,26.6,,GHO
ESP,ESP,2010,smoked,sex,SEX_MLE,1,36.0,,GHO
GEO,GEO,2030,smoked,sex,SEX_FMLE,1,9.4,,GHO
NRU,NRU,2020,smoked,sex,SEX_BTSX,1,36.5,,GHO
MUS,MUS,2030,smoked,sex,SEX_MLE,1,29.9,,GHO
LCA,LCA,2025,smoked,sex,SEX_MLE,1,24.7,,GHO
DEU,DEU,2024,smoked,sex,SEX_MLE,1,24.3,,GHO
BIH,BIH,2010,smoked,sex,SEX_BTSX,1,41.9,,GHO
LSO,LSO,2025,smoked,sex,SEX_MLE,1,44.8,,GHO
ARE,ARE,2020,smoked,sex,SEX_FMLE,1,2.7,,GHO
PRT,PRT,2015,smoked,sex,SEX_BTSX,1,26.4,,GHO
WSM,WSM,2020,smoked,sex,SEX_BTSX,1,24.9,,GHO
SWZ,SWZ,2024,smoked,sex,SEX_MLE,1,17.0,,GHO
BLZ,BLZ,2022,smoked,sex,SEX_BTSX,1,8.8,,GHO
FRA,FRA,2020,smoked,sex,SEX_MLE,1,36.6,,GHO
RWA,RWA,2025,smoked,sex,SEX_BTSX,1,7.8,,GHO
BWA,BWA,2025,smoked,sex,SEX_BTSX,1,14.4,,GHO
AZE,AZE,2030,smoked,sex,SEX_BTSX,1,16.4,,GHO
LUX,LUX,2024,smoked,sex,SEX_MLE,1,25.5,,GHO
MRT,MRT,2024,smoked,sex,SEX_MLE,1,16.0,,GHO
BIH,BIH,2023,smoked,sex,SEX_FMLE,1,31.2,,GHO
IRL,IRL,2023,smoked,sex,SEX_FMLE,1,15.8,,GHO
BIH,BIH,2020,smoked,sex,SEX_BTSX,1,38.2,,GHO
BRN,BRN,2010,smoked,sex,SEX_MLE,1,30.1,,GHO
COG,COG,2022,smoked,sex,SEX_BTSX,1,15.0,,GHO
SVK,SVK,2022,smoked,sex,SEX_FMLE,1,25.3,,GHO
PLW,PLW,2015,smoked,sex,SEX_FMLE,1,9.3,,GHO
MDV,MDV,2025,smoked,sex,SEX_BTSX,1,22.2,,GHO
ALB,ALB,2020,smoked,sex,SEX_MLE,1,39.7,,GHO
LBR,LBR,2022,smoked,sex,SEX_MLE,1,9.7,,GHO
LTU,LTU,2024,smoked,sex,SEX_MLE,1,37.3,,GHO
ETH,ETH,2015,smoked,sex,SEX_MLE,1,6.9,,GHO
CYP,CYP,2020,smoked,sex,SEX_BTSX,1,33.6,,GHO
URY,URY,2020,smoked,sex,SEX_FMLE,1,18.3,,GHO
BGD,BGD,2020,smoked,sex,SEX_BTSX,1,18.4,,GHO
URY,URY,2030,smoked,sex,SEX_FMLE,1,14.4,,GHO
AFG,AFG,2015,smoked,sex,SEX_BTSX,1,11.8,,GHO
KIR,KIR,2022,smoked,sex,SEX_FMLE,1,26.8,,GHO
MAR,MAR,2015,smoked,sex,SEX_BTSX,1,14.8,,GHO
GBR,GBR,2024,smoked,sex,SEX_FMLE,1,11.0,,GHO
DEU,DEU,2020,smoked,sex,SEX_BTSX,1,23.7,,GHO
FJI,FJI,2024,smoked,sex,SEX_MLE,1,39.1,,GHO
FJI,FJI,2030,smoked,sex,SEX_BTSX,1,23.9,,GHO
BLZ,BLZ,2030,smoked,sex,SEX_MLE,1,13.5,,GHO
CAN,CAN,2020,smoked,sex,SEX_FMLE,1,10.5,,GHO
MNG,MNG,2023,smoked,sex,SEX_MLE,1,49.9,,GHO
JAM,JAM,2010,smoked,sex,SEX_BTSX,1,15.1,,GHO
FJI,FJI,2025,smoked,sex,SEX_FMLE,1,12.2,,GHO
BLZ,BLZ,2015,smoked,sex,SEX_FMLE,1,2.3,,GHO
OMN,OMN,2023,smoked,sex,SEX_FMLE,1,0.3,,GHO
BGD,BGD,2025,smoked,sex,SEX_MLE,1,32.2,,GHO
SAU,SAU,2015,smoked,sex,SEX_MLE,1,22.8,,GHO
NPL,NPL,2030,smoked,sex,SEX_BTSX,1,13.7,,GHO
PRY,PRY,2024,smoked,sex,SEX_FMLE,1,2.7,,GHO
GTM,GTM,2022,smoked,sex,SEX_BTSX,1,11.4,,GHO
JAM,JAM,2020,smoked,sex,SEX_BTSX,1,12.3,,GHO
NGA,NGA,2010,smoked,sex,SEX_BTSX,1,4.8,,GHO
GHA,GHA,2024,smoked,sex,SEX_MLE,1,4.4,,GHO
BEN,BEN,2015,smoked,sex,SEX_BTSX,1,6.1,,GHO
IDN,IDN,2030,smoked,sex,SEX_MLE,1,59.1,,GHO
JAM,JAM,2015,smoked,sex,SEX_MLE,1,21.5,,GHO
GMB,GMB,2030,smoked,sex,SEX_MLE,1,18.3,,GHO
TGO,TGO,2024,smoked,sex,SEX_MLE,1,9.7,,GHO
DNK,DNK,2020,smoked,sex,SEX_FMLE,1,17.2,,GHO
GRC,GRC,2020,smoked,sex,SEX_MLE,1,37.6,,GHO
POL,POL,2024,smoked,sex,SEX_FMLE,1,18.3,,GHO
OMN,OMN,2025,smoked,sex,SEX_BTSX,1,7.9,,GHO
COK,COK,2024,smoked,sex,SEX_FMLE,1,24.4,,GHO
DEU,DEU,2020,smoked,sex,SEX_FMLE,1,21.1,,GHO
IRQ,IRQ,2030,smoked,sex,SEX_MLE,1,38.2,,GHO
PSE,PSE,2030,smoked,sex,SEX_BTSX,1,37.6,,GHO
HUN,HUN,2030,smoked,sex,SEX_BTSX,1,29.4,,GHO
LCA,LCA,2023,smoked,sex,SEX_FMLE,1,3.0,,GHO
SGP,SGP,2010,smoked,sex,SEX_BTSX,1,15.5,,GHO
BDI,BDI,2024,smoked,sex,SEX_BTSX,1,8.2,,GHO
SVK,SVK,2015,smoked,sex,SEX_FMLE,1,23.7,,GHO
PRY,PRY,2024,smoked,sex,SEX_BTSX,1,6.4,,GHO
KGZ,KGZ,2022,smoked,sex,SEX_BTSX,1,18.5,,GHO
SEN,SEN,2025,smoked,sex,SEX_FMLE,1,0.6,,GHO
CMR,CMR,2015,smoked,sex,SEX_FMLE,1,0.5,,GHO
BDI,BDI,2010,smoked,sex,SEX_FMLE,1,2.4,,GHO
LTU,LTU,2023,smoked,sex,SEX_BTSX,1,28.7,,GHO
ECU,ECU,2010,smoked,sex,SEX_FMLE,1,4.2,,GHO
KAZ,KAZ,2030,smoked,sex,SEX_BTSX,1,17.9,,GHO
MLT,MLT,2015,smoked,sex,SEX_BTSX,1,27.1,,GHO
GRC,GRC,2023,smoked,sex,SEX_MLE,1,35.2,,GHO
SWZ,SWZ,2020,smoked,sex,SEX_BTSX,1,9.3,,GHO
NER,NER,2030,smoked,sex,SEX_FMLE,1,0.5,,GHO
MDA,MDA,2024,smoked,sex,SEX_BTSX,1,28.8,,GHO
CPV,CPV,2030,smoked,sex,SEX_FMLE,1,2.3,,GHO
TCD,TCD,2025,smoked,sex,SEX_BTSX,1,7.3,,GHO
COL,COL,2023,smoked,sex,SEX_MLE,1,12.1,,GHO
ECU,ECU,2015,smoked,sex,SEX_BTSX,1,11.3,,GHO
GNB,GNB,2025,smoked,sex,SEX_FMLE,1,0.3,,GHO
CIV,CIV,2015,smoked,sex,SEX_BTSX,1,10.3,,GHO
IRL,IRL,2030,smoked,sex,SEX_BTSX,1,15.4,,GHO
ARG,ARG,2024,smoked,sex,SEX_FMLE,1,19.9,,GHO
RWA,RWA,2030,smoked,sex,SEX_BTSX,1,5.5,,GHO
MWI,MWI,2025,smoked,sex,SEX_MLE,1,13.8,,GHO
SLB,SLB,2030,smoked,sex,SEX_MLE,1,55.9,,GHO
ISL,ISL,2010,smoked,sex,SEX_MLE,1,19.2,,GHO
GAB,GAB,2015,smoked,sex,SEX_FMLE,1,3.2,,GHO
MEX,MEX,2030,smoked,sex,SEX_BTSX,1,14.7,,GHO
PHL,PHL,2010,smoked,sex,SEX_BTSX,1,27.6,,GHO
HRV,HRV,2010,smoked,sex,SEX_FMLE,1,30.1,,GHO
CHL,CHL,2023,smoked,sex,SEX_FMLE,1,24.8,,GHO
SLE,SLE,2010,smoked,sex,SEX_BTSX,1,22.9,,GHO
LKA,LKA,2020,smoked,sex,SEX_MLE,1,27.1,,GHO
MHL,MHL,2010,smoked,sex,SEX_MLE,1,39.7,,GHO
COD,COD,2025,smoked,sex,SEX_FMLE,1,1.8,,GHO
LBY,LBY,2015,smoked,sex,SEX_FMLE,1,0.2,,GHO
GBR,GBR,2010,smoked,sex,SEX_FMLE,1,22.1,,GHO
AFG,AFG,2022,smoked,sex,SEX_FMLE,1,2.0,,GHO
ISR,ISR,2015,smoked,sex,SEX_FMLE,1,16.5,,GHO
ISR,ISR,2030,smoked,sex,SEX_MLE,1,26.5,,GHO
